institution,rank_2025,cycle,party,committee_type,total
Stanford,4,2024,DEM,H,377862.0
Stanford,4,2024,DEM,P,500.0
Stanford,4,2024,DEM,S,254412.0
Stanford,4,2024,DEM,Y,227121.0
Stanford,4,2024,REP,H,16378.0
Stanford,4,2024,REP,P,9340.0
Stanford,4,2024,REP,S,9162.0
Stanford,4,2024,REP,Y,3577.0
Stevens Inst Tech,76,2008,DEM,Y,250.0
Stevens Inst Tech,76,2012,DEM,S,1000.0
Stevens Inst Tech,76,2012,DEM,Y,500.0
Stevens Inst Tech,76,2016,DEM,P,226.0
Stevens Inst Tech,76,2016,DEM,Y,376.0
Stevens Inst Tech,76,2020,DEM,H,540.0
Stevens Inst Tech,76,2020,DEM,P,4080.0
Stevens Inst Tech,76,2020,DEM,S,893.0
Stevens Inst Tech,76,2020,DEM,Y,2640.0
Stevens Inst Tech,76,2024,DEM,H,380.0
Stevens Inst Tech,76,2024,DEM,S,1659.0
Stevens Inst Tech,76,2024,DEM,Y,1811.0
Stony Brook,58,2008,DEM,H,750.0
Stony Brook,58,2008,DEM,Y,1700.0
Stony Brook,58,2012,DEM,H,3000.0
Stony Brook,58,2012,DEM,S,4650.0
Stony Brook,58,2012,DEM,Y,10596.0
Stony Brook,58,2012,REP,Y,1900.0
Stony Brook,58,2016,DEM,H,1750.0
Stony Brook,58,2016,DEM,P,10898.0
Stony Brook,58,2016,DEM,S,650.0
Stony Brook,58,2016,DEM,Y,6665.0
Stony Brook,58,2016,REP,P,365.0
Stony Brook,58,2016,REP,Y,265.0
Stony Brook,58,2020,DEM,H,1289.0
Stony Brook,58,2020,DEM,P,15935.0
Stony Brook,58,2020,DEM,S,28028.0
Stony Brook,58,2020,DEM,Y,27889.0
Stony Brook,58,2020,REP,H,20.0
Stony Brook,58,2020,REP,S,250.0
Stony Brook,58,2020,REP,Y,1261.0
Stony Brook,58,2024,DEM,H,55793.0
Stony Brook,58,2024,DEM,S,26676.0
Stony Brook,58,2024,DEM,Y,32257.0
Stony Brook,58,2024,REP,H,3800.0
Stony Brook,58,2024,REP,S,1604.0
Syracuse,73,2008,DEM,S,600.0
Syracuse,73,2008,DEM,Y,3832.0
Syracuse,73,2008,REP,H,1500.0
Syracuse,73,2008,REP,S,1000.0
Syracuse,73,2008,REP,Y,900.0
Syracuse,73,2012,DEM,H,2150.0
Syracuse,73,2012,DEM,S,3000.0
Syracuse,73,2012,DEM,Y,4675.0
Syracuse,73,2012,REP,S,3500.0
Syracuse,73,2012,REP,Y,250.0
Syracuse,73,2016,DEM,H,5000.0
Syracuse,73,2016,DEM,P,4228.0
Syracuse,73,2016,DEM,S,2300.0
Syracuse,73,2016,DEM,Y,7976.0
Syracuse,73,2016,REP,H,1250.0
Syracuse,73,2016,REP,P,25.0
Syracuse,73,2016,REP,S,2000.0
Syracuse,73,2020,DEM,H,2595.0
Syracuse,73,2020,DEM,P,14718.0
Syracuse,73,2020,DEM,S,15459.0
Syracuse,73,2020,DEM,Y,14376.0
Syracuse,73,2020,REP,H,1470.0
Syracuse,73,2020,REP,S,2000.0
Syracuse,73,2020,REP,Y,1506.0
Syracuse,73,2024,DEM,H,43626.0
Syracuse,73,2024,DEM,S,6103.0
Syracuse,73,2024,DEM,Y,14667.0
Syracuse,73,2024,REP,H,250.0
Syracuse,73,2024,REP,S,500.0
Syracuse,73,2024,REP,Y,94.0
TCU,105,2008,DEM,Y,200.0
TCU,105,2008,REP,H,700.0
TCU,105,2008,REP,Y,200.0
TCU,105,2012,DEM,H,5500.0
TCU,105,2012,DEM,S,2500.0
TCU,105,2012,DEM,Y,684.0
TCU,105,2012,REP,H,6550.0
TCU,105,2012,REP,P,202.0
TCU,105,2012,REP,Y,1000.0
TCU,105,2016,DEM,H,2500.0
TCU,105,2016,DEM,P,2155.0
TCU,105,2016,DEM,S,125.0
TCU,105,2016,DEM,Y,5355.0
TCU,105,2016,REP,H,1000.0
TCU,105,2016,REP,P,4641.0
TCU,105,2016,REP,Y,351.0
TCU,105,2020,DEM,H,550.0
TCU,105,2020,DEM,P,1432.0
TCU,105,2020,DEM,S,5736.0
TCU,105,2020,DEM,Y,6944.0
TCU,105,2020,REP,H,800.0
TCU,105,2020,REP,P,320.0
TCU,105,2020,REP,S,550.0
TCU,105,2020,REP,Y,3109.0
TCU,105,2024,DEM,H,5700.0
TCU,105,2024,DEM,S,7473.0
TCU,105,2024,DEM,Y,14555.0
TCU,105,2024,REP,H,5221.0
TCU,105,2024,REP,S,280.0
TCU,105,2024,REP,Y,1251.0
Temple,98,2008,DEM,H,500.0
Temple,98,2008,DEM,S,4500.0
Temple,98,2008,DEM,Y,8528.0
Temple,98,2008,REP,Y,2950.0
Temple,98,2012,DEM,S,29000.0
Temple,98,2012,DEM,Y,42124.0
Temple,98,2012,REP,P,750.0
Temple,98,2012,REP,Y,2550.0
Temple,98,2016,DEM,H,7190.0
Temple,98,2016,DEM,P,10364.0
Temple,98,2016,DEM,S,26074.0
Temple,98,2016,DEM,Y,113872.0
Temple,98,2016,REP,H,5650.0
Temple,98,2016,REP,P,6400.0
Temple,98,2016,REP,S,1015.0
Temple,98,2016,REP,Y,2541.0
Temple,98,2020,DEM,H,23738.0
Temple,98,2020,DEM,P,32292.0
Temple,98,2020,DEM,S,58441.0
Temple,98,2020,DEM,Y,118427.0
Temple,98,2020,REP,H,1988.0
Temple,98,2020,REP,S,3734.0
Temple,98,2020,REP,Y,13773.0
Temple,98,2024,DEM,H,11680.0
Temple,98,2024,DEM,P,100.0
Temple,98,2024,DEM,S,31815.0
Temple,98,2024,DEM,Y,16838.0
Temple,98,2024,REP,H,3575.0
Temple,98,2024,REP,S,1300.0
Temple,98,2024,REP,Y,3198.0
Tennessee,109,2008,DEM,H,3450.0
Tennessee,109,2008,DEM,S,250.0
Tennessee,109,2008,DEM,Y,3505.0
Tennessee,109,2008,REP,S,250.0
Tennessee,109,2008,REP,Y,3826.0
Tennessee,109,2012,DEM,H,250.0
Tennessee,109,2012,DEM,S,1000.0
Tennessee,109,2012,DEM,Y,6525.0
Tennessee,109,2012,REP,P,500.0
Tennessee,109,2012,REP,S,4000.0
Tennessee,109,2012,REP,Y,12800.0
Tennessee,109,2016,DEM,H,365.0
Tennessee,109,2016,DEM,P,7280.0
Tennessee,109,2016,DEM,S,1359.0
Tennessee,109,2016,DEM,Y,12205.0
Tennessee,109,2016,REP,H,1000.0
Tennessee,109,2016,REP,P,645.0
Tennessee,109,2016,REP,S,3643.0
Tennessee,109,2016,REP,Y,22479.0
Tennessee,109,2020,DEM,H,2290.0
Tennessee,109,2020,DEM,P,10519.0
Tennessee,109,2020,DEM,S,23953.0
Tennessee,109,2020,DEM,Y,40523.0
Tennessee,109,2020,REP,H,6050.0
Tennessee,109,2020,REP,S,4745.0
Tennessee,109,2020,REP,Y,7204.0
Tennessee,109,2024,DEM,H,7740.0
Tennessee,109,2024,DEM,S,20351.0
Tennessee,109,2024,DEM,Y,20474.0
Tennessee,109,2024,REP,H,8245.0
Tennessee,109,2024,REP,P,6600.0
Tennessee,109,2024,REP,S,250.0
Tennessee,109,2024,REP,Y,4531.0
Texas A&M,51,2008,DEM,H,3255.0
Texas A&M,51,2008,DEM,S,1000.0
Texas A&M,51,2008,DEM,Y,2400.0
Texas A&M,51,2008,REP,H,200.0
Texas A&M,51,2008,REP,S,4105.0
Texas A&M,51,2008,REP,Y,4900.0
Texas A&M,51,2012,DEM,H,6950.0
Texas A&M,51,2012,DEM,Y,2300.0
Texas A&M,51,2012,REP,H,1150.0
Texas A&M,51,2012,REP,P,2000.0
Texas A&M,51,2012,REP,Y,2851.0
Texas A&M,51,2016,DEM,H,3200.0
Texas A&M,51,2016,DEM,P,8171.0
Texas A&M,51,2016,DEM,S,550.0
Texas A&M,51,2016,DEM,Y,16836.0
Texas A&M,51,2016,REP,H,500.0
Texas A&M,51,2016,REP,P,6746.0
Texas A&M,51,2016,REP,S,1325.0
Texas A&M,51,2016,REP,Y,2520.0
Texas A&M,51,2020,DEM,H,3879.0
Texas A&M,51,2020,DEM,P,15558.0
Texas A&M,51,2020,DEM,S,39803.0
Texas A&M,51,2020,DEM,Y,39482.0
Texas A&M,51,2020,REP,H,2840.0
Texas A&M,51,2020,REP,S,2157.0
Texas A&M,51,2020,REP,Y,9223.0
Texas A&M,51,2024,DEM,H,8897.0
Texas A&M,51,2024,DEM,S,49801.0
Texas A&M,51,2024,DEM,Y,31346.0
Texas A&M,51,2024,REP,H,1600.0
Texas A&M,51,2024,REP,S,6477.0
Texas A&M,51,2024,REP,Y,3352.0
Thomas Jefferson,136,2008,DEM,S,750.0
Thomas Jefferson,136,2008,DEM,Y,2500.0
Thomas Jefferson,136,2008,REP,Y,550.0
Thomas Jefferson,136,2012,DEM,S,5650.0
Thomas Jefferson,136,2012,DEM,Y,500.0
Thomas Jefferson,136,2012,REP,Y,3016.0
Thomas Jefferson,136,2016,DEM,H,5700.0
Thomas Jefferson,136,2016,DEM,P,3091.0
Thomas Jefferson,136,2016,DEM,Y,6642.0
Thomas Jefferson,136,2016,REP,H,1100.0
Thomas Jefferson,136,2016,REP,P,620.0
Thomas Jefferson,136,2020,DEM,H,18719.0
Thomas Jefferson,136,2020,DEM,P,9890.0
Thomas Jefferson,136,2020,DEM,S,20654.0
Thomas Jefferson,136,2020,DEM,Y,16685.0
Thomas Jefferson,136,2020,REP,H,1250.0
Thomas Jefferson,136,2020,REP,Y,753.0
Thomas Jefferson,136,2024,DEM,H,19885.0
Thomas Jefferson,136,2024,DEM,S,20779.0
Thomas Jefferson,136,2024,DEM,Y,22460.0
Thomas Jefferson,136,2024,REP,H,1504.0
Thomas Jefferson,136,2024,REP,Y,1.0
Tufts,37,2008,DEM,H,7550.0
Tufts,37,2008,DEM,S,17550.0
Tufts,37,2008,DEM,Y,59112.0
Tufts,37,2008,REP,H,2000.0
Tufts,37,2012,DEM,H,4480.0
Tufts,37,2012,DEM,P,500.0
Tufts,37,2012,DEM,S,30100.0
Tufts,37,2012,DEM,Y,41300.0
Tufts,37,2012,REP,Y,250.0
Tufts,37,2016,DEM,H,24502.0
Tufts,37,2016,DEM,P,9853.0
Tufts,37,2016,DEM,S,54129.0
Tufts,37,2016,DEM,Y,24656.0
Tufts,37,2016,REP,H,2700.0
Tufts,37,2016,REP,P,3000.0
Tufts,37,2020,DEM,H,73043.0
Tufts,37,2020,DEM,P,35970.0
Tufts,37,2020,DEM,S,163012.0
Tufts,37,2020,DEM,Y,112266.0
Tufts,37,2020,REP,H,50.0
Tufts,37,2020,REP,S,1000.0
Tufts,37,2020,REP,Y,1500.0
Tufts,37,2024,DEM,H,144352.0
Tufts,37,2024,DEM,S,108676.0
Tufts,37,2024,DEM,Y,84526.0
Tufts,37,2024,REP,H,96.0
Tufts,37,2024,REP,S,199.0
Tufts,37,2024,REP,Y,3365.0
Tulane,63,2008,DEM,H,750.0
Tulane,63,2008,DEM,Y,3737.0
Tulane,63,2008,REP,H,1250.0
Tulane,63,2008,REP,Y,500.0
Tulane,63,2012,DEM,S,2650.0
Tulane,63,2012,DEM,Y,5250.0
Tulane,63,2012,REP,P,250.0
Tulane,63,2012,REP,Y,240.0
Tulane,63,2016,DEM,H,1250.0
Tulane,63,2016,DEM,P,4176.0
Tulane,63,2016,DEM,S,819.0
Tulane,63,2016,DEM,Y,36633.0
Tulane,63,2016,REP,H,5900.0
Tulane,63,2016,REP,P,595.0
Tulane,63,2016,REP,S,9900.0
Tulane,63,2016,REP,Y,720.0
Tulane,63,2020,DEM,H,2685.0
Tulane,63,2020,DEM,P,8258.0
Tulane,63,2020,DEM,S,14753.0
Tulane,63,2020,DEM,Y,16953.0
Tulane,63,2020,REP,H,1450.0
Tulane,63,2020,REP,S,4300.0
Tulane,63,2020,REP,Y,5954.0
Tulane,63,2024,DEM,H,3994.0
Tulane,63,2024,DEM,S,2706.0
Tulane,63,2024,DEM,Y,12681.0
Tulane,63,2024,REP,H,790.0
Tulane,63,2024,REP,S,5250.0
Tulane,63,2024,REP,Y,1090.0
U of Miami,63,2008,DEM,H,9100.0
U of Miami,63,2008,DEM,S,2550.0
U of Miami,63,2008,DEM,Y,7716.0
U of Miami,63,2008,REP,H,3650.0
U of Miami,63,2008,REP,Y,7525.0
U of Miami,63,2012,DEM,H,5500.0
U of Miami,63,2012,DEM,S,10050.0
U of Miami,63,2012,DEM,Y,9647.0
U of Miami,63,2012,REP,H,1500.0
U of Miami,63,2012,REP,S,1250.0
U of Miami,63,2012,REP,Y,4750.0
U of Miami,63,2016,DEM,H,10500.0
U of Miami,63,2016,DEM,P,11389.0
U of Miami,63,2016,DEM,S,5415.0
U of Miami,63,2016,DEM,Y,26934.0
U of Miami,63,2016,REP,H,5625.0
U of Miami,63,2016,REP,P,6760.0
U of Miami,63,2016,REP,S,4135.0
U of Miami,63,2016,REP,Y,1685.0
U of Miami,63,2020,DEM,H,10606.0
U of Miami,63,2020,DEM,P,16447.0
U of Miami,63,2020,DEM,S,48448.0
U of Miami,63,2020,DEM,Y,74380.0
U of Miami,63,2020,REP,H,12068.0
U of Miami,63,2020,REP,S,11100.0
U of Miami,63,2020,REP,Y,11496.0
U of Miami,63,2024,DEM,H,40037.0
U of Miami,63,2024,DEM,S,25375.0
U of Miami,63,2024,DEM,Y,41849.0
U of Miami,63,2024,REP,H,10122.0
U of Miami,63,2024,REP,S,11414.0
U of Miami,63,2024,REP,Y,6574.0
UAB,136,2008,DEM,H,500.0
UAB,136,2008,DEM,Y,2525.0
UAB,136,2008,REP,S,5650.0
UAB,136,2008,REP,Y,1500.0
UAB,136,2012,DEM,H,1950.0
UAB,136,2012,DEM,Y,3601.0
UAB,136,2012,REP,H,500.0
UAB,136,2012,REP,P,500.0
UAB,136,2012,REP,Y,1770.0
UAB,136,2016,DEM,H,3625.0
UAB,136,2016,DEM,P,2519.0
UAB,136,2016,DEM,S,750.0
UAB,136,2016,DEM,Y,13952.0
UAB,136,2016,REP,H,2150.0
UAB,136,2016,REP,P,1545.0
UAB,136,2016,REP,Y,995.0
UAB,136,2020,DEM,H,10490.0
UAB,136,2020,DEM,P,7832.0
UAB,136,2020,DEM,S,44814.0
UAB,136,2020,DEM,Y,34375.0
UAB,136,2020,REP,H,4650.0
UAB,136,2020,REP,S,9170.0
UAB,136,2020,REP,Y,7809.0
UAB,136,2024,DEM,H,13198.0
UAB,136,2024,DEM,S,19623.0
UAB,136,2024,DEM,Y,22343.0
UAB,136,2024,REP,H,3300.0
UAB,136,2024,REP,P,61.0
UAB,136,2024,REP,S,4990.0
UAB,136,2024,REP,Y,959.0
UC Berkeley,17,2008,DEM,H,16155.0
UC Berkeley,17,2008,DEM,S,4900.0
UC Berkeley,17,2008,DEM,Y,45720.0
UC Berkeley,17,2008,REP,Y,1225.0
UC Berkeley,17,2012,DEM,H,44646.0
UC Berkeley,17,2012,DEM,S,19400.0
UC Berkeley,17,2012,DEM,Y,43056.0
UC Berkeley,17,2012,REP,P,250.0
UC Berkeley,17,2016,DEM,H,35734.0
UC Berkeley,17,2016,DEM,P,37265.0
UC Berkeley,17,2016,DEM,S,22327.0
UC Berkeley,17,2016,DEM,Y,62616.0
UC Berkeley,17,2016,REP,H,250.0
UC Berkeley,17,2016,REP,P,625.0
UC Berkeley,17,2016,REP,Y,175.0
UC Berkeley,17,2020,DEM,H,91375.0
UC Berkeley,17,2020,DEM,P,133261.0
UC Berkeley,17,2020,DEM,S,287057.0
UC Berkeley,17,2020,DEM,Y,121748.0
UC Berkeley,17,2020,REP,H,3107.0
UC Berkeley,17,2020,REP,S,2680.0
UC Berkeley,17,2020,REP,Y,2180.0
UC Berkeley,17,2024,DEM,H,365399.0
UC Berkeley,17,2024,DEM,P,800.0
UC Berkeley,17,2024,DEM,S,146938.0
UC Berkeley,17,2024,DEM,Y,126227.0
UC Berkeley,17,2024,REP,H,15501.0
UC Berkeley,17,2024,REP,S,10567.0
UC Berkeley,17,2024,REP,Y,923.0
UC Davis,33,2008,DEM,H,12750.0
UC Davis,33,2008,DEM,Y,9783.0
UC Davis,33,2008,REP,Y,460.0
UC Davis,33,2012,DEM,H,91905.0
UC Davis,33,2012,DEM,S,500.0
UC Davis,33,2012,DEM,Y,20687.0
UC Davis,33,2012,REP,P,250.0
UC Davis,33,2012,REP,S,2500.0
UC Davis,33,2016,DEM,H,65789.0
UC Davis,33,2016,DEM,P,30705.0
UC Davis,33,2016,DEM,S,13680.0
UC Davis,33,2016,DEM,Y,41929.0
UC Davis,33,2016,REP,P,300.0
UC Davis,33,2016,REP,S,250.0
UC Davis,33,2016,REP,Y,2501.0
UC Davis,33,2020,DEM,H,54953.0
UC Davis,33,2020,DEM,P,67910.0
UC Davis,33,2020,DEM,S,105689.0
UC Davis,33,2020,DEM,Y,107898.0
UC Davis,33,2020,REP,H,4370.0
UC Davis,33,2020,REP,S,417.0
UC Davis,33,2020,REP,Y,1603.0
UC Davis,33,2024,DEM,H,96142.0
UC Davis,33,2024,DEM,S,68534.0
UC Davis,33,2024,DEM,Y,54573.0
UC Davis,33,2024,REP,H,4004.0
UC Davis,33,2024,REP,S,813.0
UC Davis,33,2024,REP,Y,3075.0
UC Irvine,33,2008,DEM,H,2750.0
UC Irvine,33,2008,DEM,S,1500.0
UC Irvine,33,2008,DEM,Y,6955.0
UC Irvine,33,2008,REP,Y,1250.0
UC Irvine,33,2012,DEM,H,6350.0
UC Irvine,33,2012,DEM,S,1700.0
UC Irvine,33,2012,DEM,Y,6000.0
UC Irvine,33,2012,REP,H,250.0
UC Irvine,33,2012,REP,P,250.0
UC Irvine,33,2016,DEM,H,4082.0
UC Irvine,33,2016,DEM,P,6701.0
UC Irvine,33,2016,DEM,S,4755.0
UC Irvine,33,2016,DEM,Y,8352.0
UC Irvine,33,2016,REP,P,2060.0
UC Irvine,33,2016,REP,Y,301.0
UC Irvine,33,2020,DEM,H,15899.0
UC Irvine,33,2020,DEM,P,29232.0
UC Irvine,33,2020,DEM,S,35721.0
UC Irvine,33,2020,DEM,Y,22782.0
UC Irvine,33,2020,REP,H,1840.0
UC Irvine,33,2020,REP,S,300.0
UC Irvine,33,2020,REP,Y,2245.0
UC Irvine,33,2024,DEM,H,90638.0
UC Irvine,33,2024,DEM,P,629.0
UC Irvine,33,2024,DEM,S,37063.0
UC Irvine,33,2024,DEM,Y,15907.0
UC Irvine,33,2024,REP,H,660.0
UC Irvine,33,2024,REP,S,1500.0
UC Irvine,33,2024,REP,Y,2300.0
UC Merced,58,2016,DEM,P,182.0
UC Merced,58,2020,DEM,P,1093.0
UC Merced,58,2020,DEM,S,1250.0
UC Merced,58,2020,DEM,Y,1125.0
UC Merced,58,2020,REP,Y,50.0
UC Merced,58,2024,DEM,H,3435.0
UC Merced,58,2024,DEM,S,5520.0
UC Merced,58,2024,DEM,Y,925.0
UC Riverside,76,2012,DEM,H,4050.0
UC Riverside,76,2012,DEM,S,450.0
UC Riverside,76,2012,DEM,Y,1200.0
UC Riverside,76,2016,DEM,H,5463.0
UC Riverside,76,2016,DEM,P,3703.0
UC Riverside,76,2016,DEM,S,1050.0
UC Riverside,76,2016,DEM,Y,5644.0
UC Riverside,76,2020,DEM,H,3242.0
UC Riverside,76,2020,DEM,P,4757.0
UC Riverside,76,2020,DEM,S,14699.0
UC Riverside,76,2020,DEM,Y,9004.0
UC Riverside,76,2024,DEM,H,8891.0
UC Riverside,76,2024,DEM,S,4101.0
UC Riverside,76,2024,DEM,Y,3183.0
UC Riverside,76,2024,REP,H,1257.0
UC San Diego,29,2008,DEM,H,250.0
UC San Diego,29,2008,DEM,Y,3451.0
UC San Diego,29,2012,DEM,H,5000.0
UC San Diego,29,2012,DEM,S,4500.0
UC San Diego,29,2012,DEM,Y,4550.0
UC San Diego,29,2012,REP,P,250.0
UC San Diego,29,2016,DEM,H,12119.0
UC San Diego,29,2016,DEM,P,13113.0
UC San Diego,29,2016,DEM,S,4380.0
UC San Diego,29,2016,DEM,Y,15834.0
UC San Diego,29,2016,REP,P,2025.0
UC San Diego,29,2016,REP,S,2000.0
UC San Diego,29,2016,REP,Y,1440.0
UC San Diego,29,2020,DEM,H,32124.0
UC San Diego,29,2020,DEM,P,22971.0
UC San Diego,29,2020,DEM,S,57077.0
UC San Diego,29,2020,DEM,Y,60946.0
UC San Diego,29,2020,REP,S,650.0
UC San Diego,29,2020,REP,Y,7910.0
UC San Diego,29,2024,DEM,H,42552.0
UC San Diego,29,2024,DEM,P,389.0
UC San Diego,29,2024,DEM,S,25569.0
UC San Diego,29,2024,DEM,Y,57033.0
UC San Diego,29,2024,REP,H,1000.0
UC San Diego,29,2024,REP,Y,392.0
UC Santa Barbara,39,2008,DEM,H,1650.0
UC Santa Barbara,39,2008,DEM,Y,250.0
UC Santa Barbara,39,2008,REP,H,300.0
UC Santa Barbara,39,2008,REP,Y,1620.0
UC Santa Barbara,39,2012,DEM,H,1500.0
UC Santa Barbara,39,2012,DEM,Y,1162.0
UC Santa Barbara,39,2016,DEM,H,7150.0
UC Santa Barbara,39,2016,DEM,P,3649.0
UC Santa Barbara,39,2016,DEM,S,1179.0
UC Santa Barbara,39,2016,DEM,Y,2670.0
UC Santa Barbara,39,2020,DEM,H,1350.0
UC Santa Barbara,39,2020,DEM,P,17870.0
UC Santa Barbara,39,2020,DEM,S,12718.0
UC Santa Barbara,39,2020,DEM,Y,8505.0
UC Santa Barbara,39,2020,REP,Y,300.0
UC Santa Barbara,39,2024,DEM,H,6476.0
UC Santa Barbara,39,2024,DEM,S,12938.0
UC Santa Barbara,39,2024,DEM,Y,7309.0
UC Santa Cruz,84,2008,DEM,Y,1000.0
UC Santa Cruz,84,2012,DEM,H,500.0
UC Santa Cruz,84,2012,DEM,S,400.0
UC Santa Cruz,84,2016,DEM,P,526.0
UC Santa Cruz,84,2016,DEM,S,600.0
UC Santa Cruz,84,2016,DEM,Y,11459.0
UC Santa Cruz,84,2020,DEM,H,3772.0
UC Santa Cruz,84,2020,DEM,P,8538.0
UC Santa Cruz,84,2020,DEM,S,8716.0
UC Santa Cruz,84,2020,DEM,Y,2600.0
UC Santa Cruz,84,2024,DEM,H,3862.0
UC Santa Cruz,84,2024,DEM,S,4844.0
UC Santa Cruz,84,2024,DEM,Y,5055.0
UCF,121,2008,DEM,H,250.0
UCF,121,2008,DEM,S,500.0
UCF,121,2008,DEM,Y,1000.0
UCF,121,2008,REP,Y,950.0
UCF,121,2012,DEM,S,300.0
UCF,121,2012,DEM,Y,4650.0
UCF,121,2012,REP,H,1250.0
UCF,121,2012,REP,Y,1150.0
UCF,121,2016,DEM,H,70.0
UCF,121,2016,DEM,P,4888.0
UCF,121,2016,DEM,S,160.0
UCF,121,2016,DEM,Y,4244.0
UCF,121,2016,REP,H,500.0
UCF,121,2016,REP,P,415.0
UCF,121,2016,REP,Y,289.0
UCF,121,2020,DEM,H,400.0
UCF,121,2020,DEM,P,8021.0
UCF,121,2020,DEM,S,10266.0
UCF,121,2020,DEM,Y,9897.0
UCF,121,2020,REP,H,1250.0
UCF,121,2020,REP,S,850.0
UCF,121,2020,REP,Y,433.0
UCF,121,2024,DEM,H,5885.0
UCF,121,2024,DEM,S,1019.0
UCF,121,2024,DEM,Y,7382.0
UCF,121,2024,REP,H,900.0
UCF,121,2024,REP,S,500.0
UCF,121,2024,REP,Y,1405.0
UCLA,15,2008,DEM,H,5250.0
UCLA,15,2008,DEM,S,12615.0
UCLA,15,2008,DEM,Y,122825.0
UCLA,15,2008,REP,H,4850.0
UCLA,15,2008,REP,S,250.0
UCLA,15,2008,REP,Y,5361.0
UCLA,15,2012,DEM,H,29400.0
UCLA,15,2012,DEM,S,51250.0
UCLA,15,2012,DEM,Y,75511.0
UCLA,15,2012,REP,H,3450.0
UCLA,15,2012,REP,S,2800.0
UCLA,15,2012,REP,Y,6000.0
UCLA,15,2016,DEM,H,64248.0
UCLA,15,2016,DEM,P,63510.0
UCLA,15,2016,DEM,S,71404.0
UCLA,15,2016,DEM,Y,137352.0
UCLA,15,2016,REP,H,2400.0
UCLA,15,2016,REP,P,13958.0
UCLA,15,2016,REP,S,5000.0
UCLA,15,2016,REP,Y,4895.0
UCLA,15,2020,DEM,H,100979.0
UCLA,15,2020,DEM,P,133154.0
UCLA,15,2020,DEM,S,318457.0
UCLA,15,2020,DEM,Y,232402.0
UCLA,15,2020,REP,H,13072.0
UCLA,15,2020,REP,S,6932.0
UCLA,15,2020,REP,Y,16462.0
UCLA,15,2024,DEM,H,172587.0
UCLA,15,2024,DEM,S,141940.0
UCLA,15,2024,DEM,Y,159525.0
UCLA,15,2024,REP,H,10601.0
UCLA,15,2024,REP,P,6131.0
UCLA,15,2024,REP,S,5691.0
UCLA,15,2024,REP,Y,4299.0
UMBC,144,2008,DEM,H,250.0
UMBC,144,2008,DEM,Y,8000.0
UMBC,144,2012,DEM,S,1750.0
UMBC,144,2012,DEM,Y,11150.0
UMBC,144,2016,DEM,P,622.0
UMBC,144,2016,DEM,S,735.0
UMBC,144,2016,DEM,Y,6221.0
UMBC,144,2016,REP,Y,801.0
UMBC,144,2020,DEM,H,1150.0
UMBC,144,2020,DEM,P,2476.0
UMBC,144,2020,DEM,S,10007.0
UMBC,144,2020,DEM,Y,13691.0
UMBC,144,2020,REP,H,850.0
UMBC,144,2020,REP,Y,600.0
UMBC,144,2024,DEM,H,6510.0
UMBC,144,2024,DEM,S,7862.0
UMBC,144,2024,DEM,Y,17752.0
UMBC,144,2024,REP,H,250.0
UMBC,144,2024,REP,S,200.0
UMBC,144,2024,REP,Y,250.0
UMass Amherst,58,2012,DEM,H,4500.0
UMass Amherst,58,2012,DEM,S,7850.0
UMass Amherst,58,2012,DEM,Y,2100.0
UMass Amherst,58,2016,DEM,H,6675.0
UMass Amherst,58,2016,DEM,P,17550.0
UMass Amherst,58,2016,DEM,S,1425.0
UMass Amherst,58,2016,DEM,Y,1075.0
UMass Amherst,58,2016,REP,Y,170.0
UMass Amherst,58,2020,DEM,H,2079.0
UMass Amherst,58,2020,DEM,P,31166.0
UMass Amherst,58,2020,DEM,S,23969.0
UMass Amherst,58,2020,DEM,Y,8097.0
UMass Amherst,58,2024,DEM,H,5103.0
UMass Amherst,58,2024,DEM,P,424.0
UMass Amherst,58,2024,DEM,S,11274.0
UMass Amherst,58,2024,DEM,Y,4767.0
UMass Amherst,58,2024,REP,S,3326.0
UMass Amherst,58,2024,REP,Y,141.0
USC,27,2008,DEM,H,6000.0
USC,27,2008,DEM,S,9050.0
USC,27,2008,DEM,Y,19709.0
USC,27,2008,REP,Y,14880.0
USC,27,2012,DEM,H,25550.0
USC,27,2012,DEM,P,1000.0
USC,27,2012,DEM,S,12050.0
USC,27,2012,DEM,Y,57352.0
USC,27,2012,REP,P,750.0
USC,27,2012,REP,S,2750.0
USC,27,2012,REP,Y,1500.0
USC,27,2016,DEM,H,39042.0
USC,27,2016,DEM,P,24811.0
USC,27,2016,DEM,S,25107.0
USC,27,2016,DEM,Y,124887.0
USC,27,2016,REP,H,200.0
USC,27,2016,REP,P,4681.0
USC,27,2016,REP,Y,2152.0
USC,27,2020,DEM,H,63239.0
USC,27,2020,DEM,P,60568.0
USC,27,2020,DEM,S,300867.0
USC,27,2020,DEM,Y,294297.0
USC,27,2020,REP,H,5054.0
USC,27,2020,REP,S,1459.0
USC,27,2020,REP,Y,11561.0
USC,27,2024,DEM,H,84554.0
USC,27,2024,DEM,P,575.0
USC,27,2024,DEM,S,81248.0
USC,27,2024,DEM,Y,142447.0
USC,27,2024,REP,H,11271.0
USC,27,2024,REP,S,683.0
USC,27,2024,REP,Y,5611.0
USF,91,2008,DEM,H,9550.0
USF,91,2008,DEM,Y,3140.0
USF,91,2008,REP,H,750.0
USF,91,2008,REP,S,200.0
USF,91,2008,REP,Y,3225.0
